観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,23日の最大値(mm),23日の最大値の品質情報,23日の最大値起時（時）(まで),23日の最大値起時（分）(まで),23日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,22日までの観測史上1位の値(mm),22日までの観測史上1位の値の品質情報,22日までの観測史上1位の値の年,22日までの観測史上1位の値の月,22日までの観測史上1位の値の日,22日までの11月の1位の値(mm),22日までの11月の1位の値の品質情報,22日までの11月の1位の値の年,22日までの11月の1位の値の月,22日までの11月の1位の値の日,統計開始年
33726,岩手県,米里（ヨネサト）,,2024,11,23,18,00,0.0,8,1.5,4,07,20,8,,,105,8,1990,11,04,105,8,1990,11,04,1976
33751,岩手県,釜石（カマイシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,230.0,8,2019,10,13,112,8,1990,11,04,1976
33776,岩手県,若柳（ワカヤナギ）,,2024,11,23,18,00,0.0,8,2.5,4,08,40,8,,,117,8,2002,07,11,74,8,1990,11,04,1976
33781,岩手県,江刺（エサシ）,,2024,11,23,18,00,0.0,8,3.0,4,07,10,8,,,145,8,2001,08,01,75,8,1990,11,04,1976
33801,岩手県,住田（スミタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,161.5,8,2013,07,26,117,8,1990,11,04,1977
33831,岩手県,祭畤（マツルベ）,,2024,11,23,18,00,0.0,8,4.0,4,00,40,8,,,186.5,8,2012,10,01,78,8,1990,11,04,1976
33841,岩手県,衣川（コロモガワ）,,2024,11,23,18,00,0.0,8,0.5,4,09,40,8,,,128,8,2007,09,07,72,8,1990,11,04,1976
33856,岩手県,大東（ダイトウ）,,2024,11,23,18,00,0.0,8,0.5,4,09,20,8,,,116.0,8,2013,07,26,51.0,8,2021,11,09,2005
33877,岩手県,大船渡（オオフナト）,47512,2024,11,23,18,00,0.0,8,0.0,4,,,,,,163.0,8,2019,10,13,119,8,1997,11,22,1976
33911,岩手県,一関（イチノセキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,113,8,2007,09,07,88,8,1990,11,04,1976
33921,岩手県,千厩（センマヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,114.5,8,2013,07,26,79,8,1990,11,04,1976
34012,宮城県,駒ノ湯（コマノユ）,,2024,11,23,18,00,0.5,8,3.0,4,02,50,8,,,185,8,1989,08,28,85,8,1993,11,14,1976
34026,宮城県,気仙沼（ケセンヌマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,137.0,8,2019,10,13,65,8,1990,11,04,1976
34056,宮城県,鴬沢（ウグイスザワ）,,2024,11,23,18,00,0.0,8,1.5,4,06,50,8,,,144.5,8,2015,09,11,50.0,8,2021,11,09,2001
34096,宮城県,川渡（カワタビ）,,2024,11,23,18,00,0.0,8,4.0,4,06,10,8,,,147,8,1989,08,27,49,8,1985,11,08,1976
34111,宮城県,築館（ツキダテ）,,2024,11,23,18,00,0.0,8,1.5,4,07,00,8,,,152.0,8,2013,07,26,63,8,1990,11,04,1976
34171,宮城県,米山（ヨネヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,191.0,8,2019,10,13,44.0,8,2022,11,24,1976
34186,宮城県,志津川（シヅガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,191.5,8,2019,10,13,69,8,2002,11,25,1976
34206,宮城県,加美（カミ）,,2024,11,23,18,00,0.0,8,3.0,4,07,50,8,,,201.5,8,2019,10,13,43.0,8,2021,11,09,2005
34216,宮城県,古川（フルカワ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,158.0,8,2022,07,16,79,8,1990,11,04,1976
34241,宮城県,雄勝（オガツ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,250.5,8,2019,10,13,71,8,1990,11,30,1976
34262,宮城県,泉ケ岳（イズミガダケ）,,2024,11,23,18,00,0.0,8,3.5,4,11,00,8,,,166.0,8,2015,09,11,64.0,8,2021,11,09,2005
34266,宮城県,大衡（オオヒラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,223.0,8,2019,10,13,74,8,1990,11,30,1976
34276,宮城県,鹿島台（カシマダイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,203.5,8,2019,10,13,63,8,1990,11,04,1976
34292,宮城県,石巻（イシノマキ）,47592,2024,11,23,18,00,0.0,8,0.0,4,,,,,,169.5,8,2019,10,13,43,8,1977,11,17,1976
34296,宮城県,女川（オナガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,238.0,8,2019,10,13,34.5,8,2023,11,17,2011
34311,宮城県,新川（ニッカワ）,,2024,11,23,18,00,0.5,8,6.5,4,12,00,8,,,132,8,1982,09,12,77,8,1990,11,04,1976
34331,宮城県,塩釜（シオガマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,210.0,8,2019,10,13,105,8,1990,11,04,1976
34392,宮城県,仙台（センダイ）,47590,2024,11,23,18,00,0.0,8,0.0,4,,,,,,282.5,8,2019,10,13,65,8,1990,11,04,1976
34436,宮城県,名取（ナトリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,205.0,8,2019,10,13,61.0,8,2009,11,14,2003
34461,宮城県,白石（シロイシ）,,2024,11,23,18,00,0.0,8,1.0,4,10,30,8,,,212.5,8,2019,10,12,54,8,1990,11,30,1976
34462,宮城県,蔵王（ザオウ）,,2024,11,23,18,00,0.5,8,1.0,4,14,50,8,,,138.5,8,2019,10,13,32.0,8,2021,11,09,2005
34471,宮城県,亘理（ワタリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,207,4,1986,08,05,90,8,1990,11,30,1976
34506,宮城県,丸森（マルモリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,264.0,8,2019,10,12,82,8,1990,11,30,1977
34526,宮城県,筆甫（ヒッポ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,368.5,8,2019,10,12,88,8,1990,11,30,1978
35002,山形県,飛島（トビシマ）,,2024,11,23,18,00,2.5,8,9.5,4,14,50,8,,,151,8,2005,08,13,45,8,2007,11,11,1978
35052,山形県,酒田（サカタ）,47587,2024,11,23,18,00,8.0,8,8.0,4,18,00,8,,,178.5,8,2024,07,25,44.5,8,2012,11,13,1976
35056,山形県,酒田大沢（サカタオオサワ）,,2024,11,23,18,00,2.5,8,4.0,4,00,10,8,,,253.5,8,2018,08,05,42.5,8,2023,11,07,2017
35071,山形県,差首鍋（サスナベ）,,2024,11,23,18,00,0.0,8,6.0,4,00,20,8,,,202.5,8,2018,08,05,57,8,1979,11,06,1976
35086,山形県,浜中（ハマナカ）,,2024,11,23,18,00,4.5,8,5.0,4,17,50,8,,,238.0,8,2008,08,15,36.0,8,2012,11,13,2003
35116,山形県,金山（カネヤマ）,,2024,11,23,18,00,0.0,8,6.0,4,00,40,8,,,178.5,8,2018,08,05,37.0,8,2015,11,09,1976
35141,山形県,鶴岡（ツルオカ）,,2024,11,23,18,00,2.0,8,3.5,4,00,30,8,,,141,8,1987,07,31,56.0,8,2008,11,01,1976
35146,山形県,狩川（カリカワ）,,2024,11,23,18,00,4.5,8,6.5,4,00,10,8,,,242.5,8,2008,08,14,46,8,1979,11,06,1976
35162,山形県,新庄（シンジョウ）,47520,2024,11,23,18,00,1.0,8,8.5,4,00,50,8,,,195.5,8,2024,07,26,28.0,8,2021,11,09,1976
35171,山形県,瀬見（セミ）,,2024,11,23,18,00,0.5,8,12.5,4,00,30,8,,,176.0,8,2024,07,26,33,8,1993,11,14,1976
35176,山形県,向町（ムカイマチ）,,2024,11,23,18,00,0.0,8,5.0,4,05,50,8,,,151.5,8,2024,07,26,48.0,8,2021,11,09,1976
35201,山形県,櫛引（クシビキ）,,2024,11,23,18,00,3.5,8,9.5,4,00,10,8,,,115.5,8,2013,07,22,40,8,1981,11,20,1977
35216,山形県,肘折（ヒジオリ）,,2024,11,23,18,00,5.0,8,10.5,4,00,20,8,,,139.5,8,2016,08,22,51,8,1979,11,06,1976
35231,山形県,尾花沢（オバナザワ）,,2024,11,23,18,00,1.0,8,4.5,4,10,30,8,,,134,8,1976,08,06,24.0,8,2012,11,08,1976
35246,山形県,鼠ケ関（ネズガセキ）,,2024,11,23,18,00,1.5,8,1.5,4,18,00,8,,,196,8,1987,08,29,72,8,1979,11,06,1976
35256,山形県,荒沢（アラサワ）,,2024,11,23,18,00,6.0,8,13.0,4,00,10,8,,,144,8,1995,08,10,53.0,8,2008,11,01,1979
35332,山形県,村山（ムラヤマ）,,2024,11,23,18,00,0.5,8,5.5,4,10,30,8,,,86.5,8,2018,08,06,22.5,8,2009,11,11,2002
35334,山形県,東根（ヒガシネ）,,2024,11,23,18,00,0.0,8,4.0,4,10,40,8,,,81.0,8,2020,07,28,27.0,8,2009,11,11,2003
35361,山形県,大井沢（オオイサワ）,,2024,11,23,18,00,6.0,8,6.5,4,17,50,8,,,160.0,8,2013,07,18,49,8,1993,11,14,1978
35376,山形県,左沢（アテラザワ）,,2024,11,23,18,00,0.0,8,3.5,4,11,20,8,,,159,8,1976,08,06,25.5,8,2009,11,11,1976
35426,山形県,山形（ヤマガタ）,47588,2024,11,23,18,00,0.0,8,4.5,4,11,10,8,,,113.5,8,2019,10,12,62,8,1990,11,30,1976
35456,山形県,長井（ナガイ）,,2024,11,23,18,00,0.0,8,7.5,4,09,10,8,,,154.5,8,2022,08,03,43.5,8,2023,11,02,1976
35466,山形県,上山中山（カミノヤマナカヤマ）,,2024,11,23,18,00,0.0,8,6.0,4,09,40,8,,,104.5,8,2014,07,10,31.0,8,2022,11,24,2006
35486,山形県,小国（オグニ）,,2024,11,23,18,00,1.5,8,16.0,4,09,40,8,,,162.5,8,2022,08,03,72.5,8,2010,11,02,1976
35511,山形県,高畠（タカハタ）,,2024,11,23,18,00,0.0,8,4.0,4,08,00,8,,,157.0,8,2019,10,12,39,8,1990,11,30,1977
35537,山形県,中津川（ナカツガワ）,,2024,11,23,18,00,2.5,8,15.0,4,00,20,8,,,111.0,8,2016,08,22,42,8,1988,11,26,1981
35541,山形県,高峰（タカミネ）,,2024,11,23,18,00,0.5,8,10.0,4,10,30,8,,,164.0,8,2022,08,03,38.5,8,2023,11,20,1976
35552,山形県,米沢（ヨネザワ）,,2024,11,23,18,00,0.5,8,7.5,4,10,50,8,,,157.0,8,2022,08,03,30.5,8,2009,11,11,1976
36056,福島県,茂庭（モニワ）,,2024,11,23,18,00,0.5,8,5.5,4,07,20,8,,,110.5,8,2019,10,13,36,8,2003,11,21,1992
36066,福島県,梁川（ヤナガワ）,,2024,11,23,18,00,0.0,8,0.5,4,13,00,8,,,132.5,8,2019,10,12,37.0,8,2009,11,11,1976
36106,福島県,桧原（ヒバラ）,,2024,11,23,18,00,2.5,8,11.5,4,13,10,8,,,162.0,8,2022,08,03,34,8,2003,11,21,1978
36127,福島県,福島（フクシマ）,47595,2024,11,23,18,00,1.0,8,2.0,4,08,50,8,,,165.0,8,2019,10,13,41.0,8,2009,11,11,1976
36151,福島県,相馬（ソウマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,195.5,8,2019,10,25,100.5,8,2009,11,14,1976
36176,福島県,喜多方（キタカタ）,,2024,11,23,18,00,3.5,8,7.0,4,14,10,8,,,131.5,8,2022,08,04,37.5,8,2023,11,29,1976
36196,福島県,鷲倉（ワシクラ）,,2024,11,23,18,00,1.0,8,11.5,4,11,40,8,,,230,8,1998,09,16,48,8,2003,11,21,1977
36221,福島県,飯舘（イイタテ）,,2024,11,23,18,00,0.0,8,0.5,4,14,50,8,,,198.0,8,2019,10,12,69,8,1990,11,30,1976
36231,福島県,原町（ハラマチ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,171.0,8,2023,09,09,78.5,8,2009,11,14,1976
36251,福島県,西会津（ニシアイヅ）,,2024,11,23,18,00,5.0,8,11.0,4,13,20,8,,,107,8,2002,10,01,31.5,8,2023,11,29,1976
36276,福島県,猪苗代（イナワシロ）,,2024,11,23,18,00,0.5,8,3.0,4,13,10,8,,,106.5,8,2013,07,23,32,8,1990,11,30,1976
36291,福島県,二本松（ニホンマツ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,133,8,1999,09,15,40,8,1993,11,14,1976
36307,福島県,津島（ツシマ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,191.0,8,2019,10,12,85,8,1990,11,04,1977
36342,福島県,金山（カネヤマ）,,2024,11,23,18,00,6.0,8,11.0,4,12,50,8,,,104.5,8,2020,07,31,28.5,8,2009,11,11,2007
36361,福島県,若松（ワカマツ）,47570,2024,11,23,18,00,1.0,8,2.0,4,12,50,8,,,141,8,2002,10,01,34,8,1990,11,30,1976
36391,福島県,船引（フネヒキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,123.5,8,2019,10,13,42.5,8,2009,11,11,1976
36411,福島県,浪江（ナミエ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,196.0,8,2009,10,08,98,8,1990,11,30,1976
36426,福島県,只見（タダミ）,,2024,11,23,18,00,5.5,8,9.5,4,13,10,8,,,257.0,8,2011,07,29,36.0,8,2010,11,02,1976
36461,福島県,湖南（コナン）,,2024,11,23,18,00,2.0,8,3.5,4,14,00,8,,,131,8,1998,09,16,69,8,1990,11,30,1982
36476,福島県,郡山（コオリヤマ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,139.0,8,2013,07,23,55.0,8,2023,11,07,1976
36501,福島県,川内（カワウチ）,,2024,11,23,18,00,1.0,8,1.0,4,18,00,8,,,286.5,8,2019,10,12,116,8,1990,11,30,1976
36511,福島県,富岡（トミオカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,189.5,8,2009,10,08,173,8,1993,11,14,1976
36536,福島県,南郷（ナンゴウ）,,2024,11,23,18,00,0.5,8,7.0,4,11,40,8,,,127.0,8,2017,07,18,35,8,1980,11,22,1976
36562,福島県,湯本（ユモト）,,2024,11,23,18,00,1.5,8,3.0,4,16,00,8,,,157.0,8,2020,09,11,81,8,1990,11,30,1988
36571,福島県,長沼（ナガヌマ）,,2024,11,23,18,00,0.0,8,0.5,4,15,10,8,,,165.0,8,2019,10,12,72.5,8,2023,11,07,1978
36581,福島県,玉川（タマカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,131.5,8,2011,09,21,40.5,8,2009,11,11,2003
36591,福島県,小野新町（オノニイマチ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,169,8,1990,09,20,64,8,1990,11,30,1976
36597,福島県,川前（カワマエ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,151.5,8,2019,10,12,35.0,8,2023,11,07,2014
36611,福島県,広野（ヒロノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,198,8,1977,09,20,163,8,1993,11,14,1976
36641,福島県,田島（タジマ）,,2024,11,23,18,00,1.0,8,3.0,4,07,00,8,,,169,8,2002,10,01,50,8,1990,11,30,1976
36667,福島県,白河（シラカワ）,47597,2024,11,23,18,00,0.0,8,0.0,4,,,,,,225.5,8,2019,10,12,47,8,1990,11,10,1976
36676,福島県,石川（イシカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,124.0,8,2013,08,06,45,8,1993,11,14,1976
36716,福島県,桧枝岐（ヒノエマタ）,,2024,11,23,18,00,1.0,8,4.0,4,09,20,8,,,131.5,8,2019,10,12,46,8,1990,11,30,1978
36726,福島県,舘岩（タテイワ）,,2024,11,23,18,00,1.0,8,2.0,4,15,30,8,,,163.0,8,2019,10,12,58,8,1990,11,30,1978
36781,福島県,平（タイラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,197.0,4,2019,10,12,177,8,1993,11,14,1976
36821,福島県,東白川（ヒガシシラカワ）,,2024,11,23,18,00,0.0,8,2.0,4,02,50,8,,,133,8,1991,09,19,52.0,8,2009,11,11,1976
36836,福島県,山田（ヤマダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,172.5,8,2019,10,12,57.0,8,2023,11,07,2009
36846,福島県,小名浜（オナハマ）,47598,2024,11,23,18,00,0.0,8,0.0,4,,,,,,160,8,1977,09,19,62,8,1977,11,17,1976
40041,茨城県,花園（ハナゾノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,302.5,8,2019,10,12,200,8,1990,11,30,1976
40046,茨城県,北茨城（キタイバラキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,174.5,8,2023,09,08,91,8,1993,11,14,1976
40061,茨城県,大子（ダイゴ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,168.5,8,2019,10,12,68,8,1993,11,14,1976
40066,茨城県,徳田（トクダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,214.5,8,2019,10,12,77,8,1990,11,04,1977
40076,茨城県,大能（オオノウ）,,2024,11,23,18,00,0.0,8,1.0,4,02,30,8,,,252.5,8,2019,10,12,162,8,1990,11,30,1985
40091,茨城県,常陸大宮（ヒタチオオミヤ）,,2024,11,23,18,00,0.0,8,1.0,4,03,30,8,,,118.0,8,2019,10,12,110,8,1993,11,14,1978
40126,茨城県,中野（ナカノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,138,8,1986,08,05,80,8,1990,11,04,1977
40136,茨城県,日立（ヒタチ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,215.5,8,2023,09,08,66,8,1990,11,30,1976
40181,茨城県,門井（カドイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,144,8,1986,08,05,69,8,1993,11,14,1982
40191,茨城県,笠間（カサマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,153.0,8,2014,10,06,113,8,1993,11,14,1976
40201,茨城県,水戸（ミト）,47629,2024,11,23,18,00,0.0,8,0.0,4,,,,,,168,8,1986,08,04,70,8,1990,11,04,1976
40221,茨城県,古河（コガ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,124.5,8,2008,08,29,76,8,1993,11,14,1976
40231,茨城県,下館（シモダテ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,129.0,8,2008,08,28,42.5,8,2015,11,02,2001
40241,茨城県,柿岡（カキオカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,153.0,8,2014,10,06,105,8,1993,11,14,1976
40251,茨城県,美野里（ミノリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,168,8,1986,08,04,71,8,1990,11,04,1976
40281,茨城県,下妻（シモツマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,153,8,1986,08,05,87,8,1993,11,14,1976
40311,茨城県,鉾田（ホコタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,217.0,8,2013,10,16,68,8,1993,11,14,1978
40326,茨城県,坂東（バンドウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,156.5,8,2017,07,05,97,8,1993,11,14,1976
40336,茨城県,つくば（ツクバ）(館野（タテノ）),47646,2024,11,23,18,00,0.0,8,0.0,4,,,,,,162.0,8,2023,06,03,83,8,1993,11,14,1990
40341,茨城県,土浦（ツチウラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,157.5,8,2023,06,03,71,8,1990,11,04,1976
40391,茨城県,江戸崎（エドサキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,184.0,8,2013,10,16,62,8,1993,11,14,1976
40406,茨城県,鹿嶋（カシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,285,8,1999,10,27,87.5,8,2019,11,23,1976
40426,茨城県,龍ケ崎（リュウガサキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,169.0,8,2013,10,16,89,8,1993,11,14,1976
41011,栃木県,那須高原（ナスコウゲン）,,2024,11,23,18,00,1.0,8,1.0,4,18,00,8,,,358,8,1998,08,27,96.5,8,2023,11,07,1976
41076,栃木県,五十里（イカリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,268.0,8,2015,09,10,77,8,1993,11,14,1976
41091,栃木県,黒磯（クロイソ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,353,8,1977,09,03,57,8,1982,11,30,1976
41116,栃木県,土呂部（ドロブ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,241.5,8,2019,10,12,127,8,1990,11,30,1977
41141,栃木県,大田原（オオタワラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,198.5,8,2019,10,12,51,8,1993,11,14,1976
41166,栃木県,奥日光（オクニッコウ）(日光（ニツコウ）),47690,2024,11,23,18,00,0.0,8,0.0,4,,,,,,287,8,1998,09,16,138,8,1993,11,14,1976
41172,栃木県,日光東町（ニッコウヒガシマチ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,110.5,8,2024,08,25,30.0,8,2023,11,17,2022
41181,栃木県,塩谷（シオヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,271.5,8,2019,10,12,66,8,1993,11,14,1978
41211,栃木県,足尾（アシオ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,238.0,8,2019,10,12,86,8,1990,11,30,1976
41241,栃木県,高根沢（タカネザワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,214,8,1986,08,05,65,8,1993,11,14,1976
41247,栃木県,那須烏山（ナスカラスヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,154.0,8,2013,09,15,46.0,8,2011,11,19,2009
41271,栃木県,鹿沼（カヌマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,236.0,8,2019,10,12,73,8,1993,11,14,1976
41277,栃木県,宇都宮（ウツノミヤ）,47615,2024,11,23,18,00,0.0,8,0.0,4,,,,,,208.0,8,2019,10,12,69,8,1993,11,14,1976
41311,栃木県,葛生（クズウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,263.0,8,2019,10,12,86,8,1990,11,30,1976
41331,栃木県,真岡（モオカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,186,8,1986,08,05,71,8,1993,11,14,1976
41356,栃木県,足利（アシカガ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,150.0,8,2019,10,12,64,8,1993,11,14,1976
41361,栃木県,佐野（サノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,154.5,8,2019,10,12,59,8,1993,11,14,1976
41371,栃木県,栃木（トチギ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,190.5,8,2015,09,10,71,8,1993,11,14,1976
41376,栃木県,小山（オヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,153.5,8,2015,09,09,68,8,1993,11,14,1976
42046,群馬県,藤原（フジワラ）,,2024,11,23,18,00,1.5,8,7.0,4,13,10,8,,,178,8,1983,07,27,49,8,1993,11,14,1977
42091,群馬県,みなかみ（ミナカミ）,,2024,11,23,18,00,2.5,8,8.5,4,11,50,8,,,182.5,8,2015,07,30,61,8,1993,11,14,1976
42106,群馬県,片品（カタシナ）,,2024,11,23,18,00,0.0,8,0.5,4,13,00,8,,,120,8,1982,08,02,36,8,1993,11,14,1977
42121,群馬県,草津（クサツ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,162.5,8,2017,08,07,47,8,1990,11,30,1976
42146,群馬県,沼田（ヌマタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,97.5,8,2019,10,12,52,8,1993,11,14,1976
42186,群馬県,中之条（ナカノジョウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,209,8,1981,08,22,62,8,1993,11,13,1976
42221,群馬県,田代（タシロ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,213.0,8,2019,10,12,45.5,4,2024,11,02,1976
42241,群馬県,榛名山（ハルナサン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,270,8,2001,08,29,87,8,1993,11,14,1976
42251,群馬県,前橋（マエバシ）,47624,2024,11,23,18,00,0.0,8,0.0,4,,,,,,157,8,1997,09,12,65,8,1993,11,14,1976
42261,群馬県,黒保根（クロホネ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,152.5,8,2019,10,12,62,8,1993,11,13,1978
42266,群馬県,桐生（キリュウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,139.0,8,2019,10,12,70,8,1993,11,14,1976
42286,群馬県,上里見（カミサトミ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,189,8,1982,08,01,66,8,1990,11,30,1976
42302,群馬県,伊勢崎（イセサキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,168.5,8,2011,09,01,43.5,8,2010,11,01,1998
42326,群馬県,西野牧（ニシノマキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,191.0,8,2019,10,12,51,8,1990,11,30,1976
42341,群馬県,藤岡（フジオカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,183,8,1982,08,01,85,8,1990,11,30,1976
42366,群馬県,館林（タテバヤシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,136.5,8,2015,07,16,68,8,1993,11,14,1976
42396,群馬県,神流（カンナ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,180,8,2007,09,07,64,8,1990,11,30,1977
43051,埼玉県,寄居（ヨリイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,211.0,8,2019,10,12,133,8,1990,11,30,1976
43056,埼玉県,熊谷（クマガヤ）,47626,2024,11,23,18,00,0.0,8,0.0,4,,,,,,196,8,1982,09,12,108,8,1990,11,30,1976
43091,埼玉県,上吉田（カミヨシダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,174.0,8,2019,10,12,70,8,1990,11,30,1977
43121,埼玉県,鴻巣（コウノス）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,146,8,1987,08,18,89,8,1993,11,14,1976
43126,埼玉県,久喜（クキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,168.0,8,2008,08,29,90,8,1993,11,14,1976
43151,埼玉県,三峰（ミツミネ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,224.0,8,2019,10,12,60,8,1993,11,13,1976
43156,埼玉県,秩父（チチブ）,47641,2024,11,23,18,00,0.0,8,0.0,4,,,,,,206.5,8,2019,10,12,82,8,1990,11,30,1976
43157,埼玉県,浦山（ウラヤマ）,,2024,11,23,18,00,0.0,8,0.5,4,17,20,8,,,265.5,8,2019,10,12,84,8,1993,11,13,1977
43162,埼玉県,ときがわ（トキガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,234.5,8,2019,10,12,73.5,8,2010,11,01,2000
43171,埼玉県,鳩山（ハトヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,360.0,8,2022,07,12,96,8,1990,11,30,1977
43231,埼玉県,飯能（ハンノウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,207.0,8,2016,08,22,89,8,1990,11,30,1976
43241,埼玉県,さいたま（サイタマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,162,8,1998,09,16,101,8,1993,11,14,1976
43256,埼玉県,越谷（コシガヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,136.0,8,2023,06,03,95,8,1993,11,14,1976
43266,埼玉県,所沢（トコロザワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,186.0,8,2016,08,22,101,8,1990,11,30,1976
44046,東京都,小河内（オゴウチ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,253,8,2007,09,07,82,8,1993,11,13,1976
44051,東京都,小沢（オザワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,240.0,8,2019,10,12,78,8,1993,11,13,1977
44056,東京都,青梅（オウメ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,253.5,8,2016,08,22,84,8,1993,11,13,1976
